,1014-G002-150-F-TIPmmrsa,3216-E075-1-G1-TIPmmrsa,3337-E083-14-G-TIPmmrsa,3985-G015-30-R-TIPmmrsa,454-G006-30-N-TIPmmrsa,522-2011-0-NMRSA,1675-F027-1-O-TIPmmrsa,1907-2026-0-NMRSA,1952-3040-0-NMRSA,172-3006-0-NMRSA,7726-2071-14-HMRSA,2893-4047-0-NMRSA,1104-1026-0-HMRSA,974-1019-14-NMRSA,982-1024-0-HMRSA,1572-E041-1-G-TIPmmrsa,2897-4048-0-HMRSA,7635-3125-0-NMRSA,587-1018-0-HMRSA,2087-F041-14-U-TIPmmrsa,504-1008-0-NMRSA,1567-1035-0-NMRSA,1999-1039-0-HMRSA,5633-4094-0-NMRSA,3725-K018-1-N-TIPmmrsa,1837-E055-1-N-TIPmmrsa,1894-F033-1-G-TIPmmrsa,2084-F036-60-O-TIPmmrsa,3218-E076-1-N-TIPmmrsa,3258-F045-30-R-TIPmmrsa,3377-F049-30-N-TIPmmrsa,3404-F048-90-N-TIPmmrsa,3477-F053-1-N1-TIPmmrsa,3611-F059-14-N-TIPmmrsa,3658-F063-1-F-TIPmmrsa,5510-4088-14-RMRSA,5870-4054-180-NMRSA,3842-4067-0-HMRSA,731-F008-60-G-TIPmmrsa,733-G008-14-F-TIPmmrsa,1653-E043-14-N-TIPmmrsa,2010-4038-0-NMRSA,4681-4078-0-NMRSA,1507-2023-0-NMRSA,7122-4107-14-NMRSA,2689-2030-0-HMRSA,3528-L013-1-N-TIPmmrsa,2573-5010-0-NMRSA,6598-5037-14-HMRSA,4249-6029-30-HMRSA,96-3004-0-HMRSA,3938-K019-14-U-TIPmmrsa,3102-6017-14-NMRSA,7304-6059-0-HMRSA,3614-F061-1-O-TIPmmrsa,2095-2027-0-NMRSA,1891-E053-14-N-TIPmmrsa,6308-5036-0-HMRSA,4074-F070-60-U-TIPmmrsa,2457-1048-0-NMRSA,371-F007-14-F-TIPmmrsa,2064-K016-1-N-TIPmmrsa,3527-L014-1-N-TIPmmrsa,3440-D045-30-N-TIPmmrsa,61-L001-1-N-TIPmmrsa,32-K006-1-G-TIPmmrsa,3242-E079-1-N-TIPmmrsa,2239-3031-60-NMRSA,1252-6005-0-NMRSA,3614-5015-14-HMRSA,1373-4024-0-NMRSA,7969-3129-0-NMRSA,3796-L019-0-O-TIPmmrsa,4389-6035-0-HMRSA,4997-5030-0-NMRSA,988-2013-30-NMRSA,4880-3077-14-HMRSA,1534-E001-240-N-TIPmmrsa,3376-E087-1-N-TIPmmrsa,3797-C018-60-G-TIPmmrsa,1679-E042-30-O-TIPmmrsa,1319-E031-1-N-TIPmmrsa,1634-F025-1-U-TIPmmrsa,3490-E102-1-N-TIPmmrsa,3749-J029-1-W-TIPmmrsa,3750-K017-60-R-TIPmmrsa,3885-F067-1-G-TIPmmrsa,4478-3067-14-OMRSA,5797-4073-60-HMRSA,5726-3094-0-HMRSA,1436-D020-1-N1-TIPmmrsa,3624-L016-1-N-TIPmmrsa,369-D002-30-R-TIPmmrsa,526-1016-0-NMRSA,6745-6057-0-NMRSA,7473-4115-0-NMRSA,6125-4099-0-NMRSA,3577-H009-270-N-TIPmmrsa,4906-2046-0-HMRSA,6590-3105-0-NMRSA,839-4014-14-NMRSA,293-E002-DC-O-TIPmmrsa,3846-I013-120-N-TIPmmrsa,679-L004-DC-N-TIPmmrsa,1044-E028-1-N1-TIPmmrsa,717-E019-14-G-TIPmmrsa,895-E022-30-G1-TIPmmrsa,3033-E071-14-N1-TIPmmrsa,3530-E105-1-N-TIPmmrsa,1477-J007-1-N-TIPmmrsa,3018-F037-60-N-MRSA-TIP,5755-3089-30-NMRSA,34-A001-1-F-MRSA-TIP,803-A001-120-N-MRSA-TIP,3962-E117-1-W-TIPmmrsa,1974-4037-0-NMRSA,2175-4035-14-HMRSA,343-4007-0-NMRSA,453-G004-60-F-TIPmmrsa,6283-5035-0-NMRSA,3243-E080-1-N-TIPmmrsa,3134-A014-1-N-TIPmmrsa,3562-J023-1-U-TIPmmrsa,4003-F066-60-N-MRSA-TIP,6126-6050-0-NMRSA,173-6001-0-NMRSA,6199-1095-0-NMRSA,3964-2040-0-NMRSA,631-E011-30-N-TIPmmrsa,3623-j022-30-F-TIPmmrsa,4002-3062-0-NMRSA,675-H003-60-G1-TIPmmrsa,547-F009-30-N-TIPmmrsa,1041-E024-1-N-TIPmmrsa,4644-3064-30-HMRSA,1456-1032-0-NMRSA,147-K009-14-N-TIPmmrsa,355-K001-60-F-TIP-MRSA,110-A008-1-F-TIPmmrsa,54-A007-1-N-TIPmmrsa,9081-3152-14-NMRSA,7543-6041-120-NMRSA,1936-F012-330-F-TIPmmrsa,7359-6061-0-NMRSA,3720-J026-1-N-TIPmmrsa,667-C001-60-F-TIPmmrsa,6800-4104-0-HMRSA,520-2010-0-NMRSA,6505-4101-14-NMRSA,7899-2076-0-NMRSA,3641-B012-60-G-TIPmmrsa,2567-1050-0-NMRSA,3469-E096-14-F-TIPmmrsa,4055-6031-0-NMRSA,1998-5005-0-RMRSA,2018-J014-1-N-TIPmmrsa,511-J001-30-R-TIPmmrsa,719-J004-60-U-TIPmmrsa,369-3009-14-NMRSA,429-2005-30-NMRSA,4575-5027-0-RMRSA,3558-H015-1-N1-TIPmmrsa,3558-H019-1-N1-MRSA-TIP,639-3016-0-NMRSA,8066-2078-0-NMRSA,7449-4091-90-NMRSA,721-3019-0-NMRSA,8053-3135-0-HMRSA,3787-H016-90-N-TIPmmrsa,1967-B008-1-N-TIPmmrsa,1258-F015-1-N-TIPmmrsa,1397-F021-1-W-TIPmmrsa,1361-E034-1-N-TIPmmrsa,991-2016-0-NMRSA,1398-E037-1-G-TIPmmrsa,90-3003-0-NMRSA,3484-J011-360-U-TIPmmrsa,1931-5004-0-HMRSA,5407-2054-0-NMRSA,7769-4119-0-NMRSA,6280-3098-14-HMRSA,7841-3073-180-NMRSA,3907-H020-1-N-TIPmmrsa,1645-4028-14-OMRSA,3933-A018-14-W-TIPmmrsa,451-I005-1-R-TIPmmrsa,1966-B007-30-U-TIPmmrsa,3850-B013-90-R-TIPmmrsa,4062-B015-60-G-TIPmmrsa,324-H001-30-U-TIPmmrsa,3449-E093-14-N-TIPmmrsa,3019-F039-30-O-TIPmmrsa,3468-E082-90-F-TIPmmrsa,1476-J005-150-U-TIPmmrsa,1799-J006-210-N-TIPmmrsa,2568-2029-14-HMRSA,3498-6022-0-OMRSA,5684-6047-0-HMRSA,1685-4031-0-NMRSA,1745-6010-0-NMRSA,2322-6014-0-NMRSA,3414-2038-0-NMRSA,3865-3058-14-NMRSA,7541-5041-0-NMRSA,722-3020-0-NMRSA,591-6002-30-OMRSA,1480-G005-240-F-TIPmmrsa,3709-4065-0-NMRSA,3045-F043-1-N-TIPmmrsa,3183-D040-1-N-TIPmmrsa,3390-D041-90-O-TIPmmrsa,515-E012-14-F-TIPmmrsa,1396-B005-1-U-TIPmmrsa,1663-B002-300-N1-MRSA-TIP,273-4005-0-NMRSA,1734-E047-14-N-TIPmmrsa,3011-2034-0-HMRSA,1170-K007-210-F-TIPmmrsa,206-K008-30-U-TIPmmrsa,62-K010-1-N-TIPmmrsa,11-K003-1-N-TIPmmrsa,1857-I006-120-N-TIPmmrsa,1332-C007-90-R-TIPmmrsa,1454-B006-14-U-TIPmmrsa,3431-F034-240-N-TIPmmrsa,4956-2048-0-NMRSA,1856-A011-30-N-TIPmmrsa,5106-4084-0-HMRSA,6116-3096-14-NMRSA,6124-3100-0-NMRSA,1641-I008-1-R-TIPmmrsa,1318-D015-14-N2-TIPmmrsa,1321-G009-1-N-TIPmmrsa,1538-G010-14-F-TIPmmrsa,643-3018-0-SMRSA,3508-F055-14-N1-TIPmmrsa,2497-3042-0-NMRSA,3050-J015-1-O-TIPmmrsa,888-J003-90-N-TIPmmrsa,368-D001-30-N-TIPmmrsa,897-D004-14-N1-TIPmmrsa,5312-4090-0-NMRSA,3492-E103-1-N-TIPmmrsa,919-A010-14-N-TIPmmrsa,370-F005-14-U-TIPmmrsa,5263-3090-0-NMRSA,3504-E104-1-F1-TIPmmrsa,3537-C015-1-N-TIPmmrsa,3830-C019-1-N-TIPmmrsa,1095-E025-1-N-TIPmmrsa,1681-D027-14-N-TIPmmrsa,678-L003-30-U-TIPmmrsa,3496-E098-14-N-TIPmmrsa,3428-F052-1-N-TIPmmrsa,1271-I001-180-N-TIPmmrsa,1441-I007-14-N-TIPmmrsa,3963-I014-1-N-TIPmmrsa,6422-3102-0-HMRSA,1941-1038-0-NMRSA,500-E014-1-F-TIPmmrsa,4510-1076-0-NMRSA,3679-J024-1-G-TIPmmrsa,3220-L012-14-N1-TIPmmrsa,3507-C012-30-N-TIPmmrsa,1479-J009-1-O-TIPmmrsa,2960-3047-0-NMRSA,425-4004-14-NMRSA
6199-1095-0-NMRSA,40,40,40,40,40,41,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,15,15,15,15,15,42,42,42,42,42,15,42,42,15,15,15,15,15,15,15,19,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,221,303,63,48,15,15,15,23,32,32,32,25,32,32,32,32,32,32,32,32,13,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,12,12,32,32,12,32,32,32,31,38,38,38,38,38,38,38,31,31,32,32,32,20,12,12,12,31,31,31,32,13,20,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,31,31,12,12,12,12,12,2,1,1,1,1,1,1,1,1,28,28,1,1,1,61,28,2,2,2,2,2,3,2,2,2,2,2,2,21,29,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3964-2040-0-NMRSA,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,15,15,15,15,15,34,34,34,34,34,16,34,34,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,16,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,63,63,295,45,15,15,15,26,36,36,36,31,36,36,36,36,36,36,36,36,16,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,14,14,36,36,14,36,36,36,50,32,32,32,32,32,32,32,35,35,35,36,36,23,16,16,16,38,39,39,50,15,39,15,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,48,48,12,12,12,12,12,1,1,1,1,1,1,1,1,1,20,20,1,1,1,26,20,1,1,1,1,1,1,1,1,1,1,1,1,37,20,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631-E011-30-N-TIPmmrsa,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,15,15,15,15,15,26,26,26,26,26,15,26,26,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,48,48,45,236,15,15,15,30,17,17,17,15,17,17,17,17,17,17,17,17,12,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,12,12,17,17,12,17,17,17,20,23,23,23,23,23,23,23,17,17,17,17,17,17,12,12,12,27,27,27,23,15,24,15,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,20,20,12,12,12,12,12,12,1,1,1,1,1,1,1,1,12,12,1,1,1,17,12,1,1,1,1,1,1,1,1,1,1,1,1,9,12,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623-j022-30-F-TIPmmrsa,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,151,63,61,23,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,14,14,14,14,14,14,14,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,13,13,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4002-3062-0-NMRSA,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,16,16,16,16,16,16,16,16,16,16,15,15,15,15,63,163,61,23,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,16,16,16,16,16,16,16,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,13,13,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675-H003-60-G1-TIPmmrsa,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,16,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,61,61,223,24,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,16,16,16,16,16,16,16,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,13,13,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
547-F009-30-N-TIPmmrsa,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,30,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,15,15,15,15,15,23,23,23,23,23,15,23,23,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,16,16,16,15,23,23,26,30,23,23,24,259,20,20,20,18,20,21,21,20,20,20,20,20,15,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,12,12,20,20,12,20,20,20,23,21,21,21,21,21,21,21,22,22,21,22,22,21,16,16,15,27,27,27,25,12,23,12,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,23,23,12,12,13,13,12,1,1,1,1,1,1,1,1,1,9,9,1,1,1,12,9,1,1,1,2,1,1,1,1,1,1,1,1,13,9,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1041-E024-1-N-TIPmmrsa,30,30,30,30,30,31,30,30,30,30,30,30,31,31,31,31,31,32,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,30,64,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,13,12,12,12,12,32,32,33,32,32,12,32,32,13,12,12,12,12,12,12,12,12,12,12,12,14,12,12,12,12,12,12,12,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,32,32,36,17,12,12,13,20,10292,10279,10272,10242,10257,10252,10243,10246,10253,10241,10250,10248,10213,10250,10252,10251,10250,10234,10249,10242,10250,10245,10250,10248,10248,10247,10234,10246,10213,10213,10248,10248,10214,10238,10250,10128,10077,10051,10051,10050,10050,10050,10053,10050,10053,10057,10056,10061,10061,10038,9983,9954,9979,4691,4704,4702,4651,4661,4672,4680,37,37,71,73,73,65,65,65,66,66,65,66,65,15,12,34,34,12,12,13,13,14,1,1,1,1,1,1,1,1,1,22,21,1,2,1,23,21,1,1,1,2,1,1,1,1,1,1,2,1,23,21,1,2,2,2,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
4644-3064-30-HMRSA,30,30,30,30,30,31,30,30,30,33,30,30,31,31,31,31,31,32,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,30,64,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,13,12,12,12,12,32,34,35,34,32,14,32,32,13,12,12,12,12,12,12,12,12,12,12,12,14,12,12,12,12,12,12,12,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,32,32,36,17,12,12,13,20,10279,10305,10268,10239,10256,10251,10242,10246,10253,10237,10249,10247,10210,10247,10251,10251,10250,10233,10245,10242,10249,10244,10249,10246,10247,10246,10233,10245,10209,10209,10247,10247,10214,10237,10249,10123,10072,10046,10048,10047,10046,10047,10049,10047,10051,10053,10052,10057,10057,10033,9979,9950,9976,4692,4705,4703,4652,4662,4673,4681,37,37,71,73,73,65,65,65,66,66,65,66,65,15,12,34,34,12,12,13,13,16,1,1,1,1,1,1,1,1,1,22,21,1,2,1,23,21,1,1,1,2,1,1,1,1,1,1,2,1,23,21,1,2,2,2,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
1456-1032-0-NMRSA,30,30,30,30,30,31,30,30,30,30,30,30,31,31,31,31,31,32,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,30,64,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,13,12,12,12,12,32,32,33,32,32,12,32,32,13,12,12,12,12,12,12,12,12,12,12,12,14,12,12,12,12,12,12,12,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,32,32,36,17,12,12,13,20,10272,10268,10299,10243,10257,10254,10244,10247,10254,10241,10251,10250,10214,10253,10253,10252,10253,10235,10253,10243,10251,10246,10252,10250,10251,10251,10239,10247,10214,10214,10249,10249,10215,10240,10252,10128,10077,10052,10052,10051,10051,10052,10054,10051,10055,10057,10057,10063,10063,10038,9985,9956,9980,4692,4705,4703,4652,4662,4673,4681,37,37,71,73,73,65,65,65,66,66,65,66,65,15,12,34,34,12,12,13,13,14,1,1,1,1,1,1,1,1,1,22,21,1,2,1,23,21,1,1,1,2,1,1,1,1,1,1,2,1,23,21,1,2,2,2,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
147-K009-14-N-TIPmmrsa,27,27,27,27,27,28,27,27,27,27,27,27,28,28,28,28,28,29,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,27,61,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,13,12,12,12,12,25,25,26,25,25,12,25,25,13,12,12,12,12,12,12,12,12,12,12,12,14,12,12,12,12,12,12,12,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,25,25,31,15,12,12,13,18,10242,10239,10243,10358,10284,10246,10237,10227,10234,10221,10230,10231,10209,10233,10233,10232,10231,10215,10230,10223,10233,10226,10230,10230,10229,10228,10223,10229,10209,10209,10229,10231,10210,10219,10231,10110,10069,10040,10041,10040,10040,10040,10043,10040,10076,10079,10066,10056,10056,10030,9980,9953,9976,4687,4710,4708,4645,4660,4675,4679,37,37,71,73,73,65,65,65,66,66,65,66,65,15,12,29,29,12,12,13,13,14,1,1,1,1,1,1,1,1,1,15,14,1,2,1,16,14,1,1,1,2,1,1,1,1,1,1,2,1,18,14,1,2,2,2,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
355-K001-60-F-TIP-MRSA,30,30,30,30,30,31,30,30,30,33,30,30,31,31,31,31,31,32,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,30,64,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,13,12,12,12,12,32,34,35,34,32,14,32,32,13,12,12,12,12,12,12,12,12,12,12,12,14,12,12,12,12,12,12,12,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,32,32,36,17,12,12,13,20,10257,10256,10257,10284,10329,10250,10241,10244,10251,10236,10248,10246,10208,10245,10250,10249,10248,10232,10244,10240,10248,10243,10248,10246,10246,10245,10232,10244,10208,10208,10246,10246,10212,10236,10248,10125,10072,10047,10047,10046,10046,10046,10049,10046,10049,10053,10052,10057,10057,10034,9979,9950,9975,4690,4703,4701,4650,4660,4671,4679,37,37,71,73,73,65,65,65,66,66,65,66,65,15,12,34,34,12,12,13,13,16,1,1,1,1,1,1,1,1,1,22,21,1,2,1,23,21,1,1,1,2,1,1,1,1,1,1,2,1,23,21,1,2,2,2,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
110-A008-1-F-TIPmmrsa,30,30,30,30,30,31,30,30,30,33,30,30,31,31,31,31,31,32,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,30,64,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,13,12,12,12,12,32,34,35,34,32,14,32,32,13,12,12,12,12,12,12,12,12,12,12,12,14,12,12,12,12,12,12,12,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,32,32,36,17,12,12,13,21,10252,10251,10254,10246,10250,10318,10302,10250,10257,10241,10254,10253,10214,10251,10256,10255,10254,10238,10250,10245,10253,10247,10251,10249,10250,10249,10237,10248,10212,10212,10250,10250,10216,10241,10253,10126,10075,10050,10050,10049,10049,10050,10052,10049,10067,10069,10055,10075,10075,10036,9983,9954,9978,4688,4714,4712,4650,4658,4669,4677,37,37,71,73,73,65,65,65,66,66,65,66,65,15,12,34,34,12,12,13,13,16,1,1,1,1,1,1,1,1,1,22,21,1,2,1,23,21,1,1,1,2,1,1,1,1,1,1,2,1,23,21,1,2,2,2,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
54-A007-1-N-TIPmmrsa,30,30,30,30,30,31,30,30,30,33,30,30,31,31,31,31,31,32,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,30,64,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,13,12,12,12,12,32,34,35,34,32,14,32,32,13,12,12,12,12,12,12,12,12,12,12,12,14,12,12,12,12,12,12,12,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,32,32,36,17,12,12,13,21,10243,10242,10244,10237,10241,10302,10307,10241,10248,10232,10244,10243,10205,10242,10247,10246,10245,10229,10240,10236,10244,10238,10242,10240,10241,10240,10227,10239,10203,10203,10241,10241,10207,10231,10243,10117,10066,10040,10041,10040,10040,10040,10043,10040,10057,10060,10046,10065,10065,10027,9975,9946,9971,4687,4713,4711,4649,4657,4668,4676,37,37,71,73,73,65,65,65,66,66,65,66,65,15,12,34,34,12,12,13,13,16,1,1,1,1,1,1,1,1,1,22,21,1,2,1,23,21,1,1,1,2,1,1,1,1,1,1,2,1,23,21,1,2,2,2,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
9081-3152-14-NMRSA,30,30,30,30,30,31,30,30,30,33,30,30,31,31,31,31,31,32,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,30,64,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,13,12,12,12,12,32,34,35,34,32,14,32,32,13,12,12,12,12,12,12,12,12,12,12,12,14,12,12,12,12,12,12,12,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,32,32,36,17,12,12,13,20,10246,10246,10247,10227,10244,10250,10241,10301,10252,10236,10248,10246,10209,10246,10250,10250,10249,10232,10243,10240,10247,10241,10246,10243,10244,10243,10230,10242,10206,10206,10244,10244,10211,10234,10246,10120,10069,10044,10046,10045,10044,10045,10047,10045,10050,10054,10053,10058,10058,10034,9981,9947,9973,4689,4702,4700,4649,4659,4670,4678,37,37,71,73,73,65,65,65,66,66,65,66,65,15,12,34,34,12,12,13,13,16,1,1,1,1,1,1,1,1,1,22,21,1,2,1,23,21,1,1,1,2,1,1,1,1,1,1,2,1,23,21,1,2,2,2,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
7543-6041-120-NMRSA,30,30,30,30,30,31,30,30,30,33,30,30,31,31,31,31,31,32,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,30,64,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,13,12,12,12,12,32,34,35,34,32,14,32,32,13,12,12,12,12,12,12,12,12,12,12,13,14,12,12,12,12,12,12,12,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,32,32,36,17,12,12,13,20,10253,10253,10254,10234,10251,10257,10248,10252,10317,10243,10255,10253,10216,10253,10257,10257,10256,10239,10250,10247,10254,10248,10253,10250,10251,10250,10237,10249,10213,10213,10251,10251,10218,10241,10253,10127,10076,10050,10052,10051,10050,10051,10053,10051,10054,10058,10057,10062,10062,10038,9983,9954,9980,4691,4704,4702,4651,4661,4672,4680,37,37,71,73,73,65,65,65,66,66,65,66,65,15,12,34,34,12,12,13,13,16,1,1,1,1,1,1,1,1,1,22,21,1,2,1,23,21,1,1,1,2,1,1,1,1,1,1,2,1,23,21,1,2,2,2,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
