,3399-4058-0-RVRE,1016-2017-0-RVRE,5948-6048-14-RVRE,793-A001-120-G-TIPmvre,1090-E022-60-R-TIPmvre,738-E023-1-R-TIPmvre,1047-4017-14-GVRE,1896-4034-0-HVRE,5855-2060-0-RVRE,635-C003-1-G-TIPmvre,1352-E036-1-G-TIPmvre,3362-E077-30-R-TIPmvre,546-I005-14-R-TIPmvre,5902-1089-0-RVRE,3363-A015-14-R-TIPmvre,7151-3115-0-RVRE,6430-1097-0-RVRE,1537-1034-0-RVRE,824-4018-0-RVRE,1341-E033-1-R-TIPmvre,4133-3066-0-RVRE,5489-2056-0-HVRE,7258-3113-14-RVRE,629-2013-0-RVRE,4030-H021-30-R-TIPmvre,539-1018-0-RVRE,1028-E026-1-R-TIPmvre,4794-5029-0-RVRE,7413-3121-0-RVRE,1053-6004-0-R1VRE,6242-5037-0-RVRE,949-3025-0-RVRE,1096-1026-0-RVRE,1278-1019-30-RVRE,1644-3031-14-RVRE,702-3020-0-RVRE,5080-2051-0-HVRE,1543-4028-0-GVRE,1638-6008-0-RVRE,236-4004-0-RVRE,1137-4020-14-RVRE,219-2005-0-RVRE,711-4015-0-RVRE,4313-6035-0-GVRE,4462-6037-0-RVRE,6077-4098-0-GVRE,1455-4025-0-RVRE,2963-2031-14-RVRE,4922-2049-0-RVRE,5363-2050-14-RVRE,80-2003-0-RVRE,1463-1033-0-HVRE,2471-4044-0-GVRE,2492-6012-14-GVRE,8512-3145-0-RVRE,8088-3137-0-RVRE,8513-3147-0-RVRE,898-4011-30-GVRE,609-6002-30-RVRE,4362-6036-0-RVRE,4693-4077-0-HVRE,4007-5020-0-RVRE,4031-J032-1-G-TIPmvre,2026-4040-0-RVRE,3744-F061-90-G-TIPmvre,7600-3125-0-GVRE,7891-2076-0-OVRE,5232-4088-0-RVRE,217-2001-30-HVRE,5856-4095-0-GVRE,851-5002-0-RVRE,409-1015-0-RVRE,3884-J030-1-G-TIPmvre,3070-L011-1-G-TIPmvre,3686-C018-1-R-TIPmvre,6697-4104-0-GVRE,697-3019-0-RVRE,5827-6047-14-RVRE,4639-1079-0-RVRE,4832-1081-0-GVRE,5541-1082-30-RVRE,1420-2021-0-RVRE,6304-2065-0-RVRE,6651-2067-0-RVRE,1488-4026-0-HVRE,1929-4036-0-GVRE,6950-4109-0-RVRE,2308-2029-0-RVRE,4948-4081-0-RVRE,5954-3098-0-R1VRE,6435-4099-14-GVRE,7053-4107-14-RVRE,4384-3073-0-RVRE,5348-3091-0-RVRE,9019-3156-0-RVRE,1676-4031-0-GVRE,2386-6013-0-R1VRE,3994-6029-0-GVRE,4593-3077-0-RVRE,7583-5041-0-HVRE,621-2007-14-RVRE,5284-6044-0-RVRE,483-2008-0-RVRE,5533-3092-0-HVRE,8303-3140-0-H1VRE,5214-4087-0-HVRE,5924-3095-14-RVRE,4280-2041-14-HVRE,615-3018-0-HVRE,3233-1045-60-H1VRE,905-4021-0-RVRE,5006-5030-0-RVRE,5925-3097-0-HVRE,6648-4103-0-HVRE,4703-4078-0-R1VRE,4902-4076-14-RVRE,729-4016-0-HVRE,6129-1092-0-HVRE,8052-3132-0-HVRE,4784-3082-0-RVRE,1334-2020-0-R1VRE,2886-5012-0-RVRE,6748-6057-0-HVRE,2243-3041-14-RVRE,1889-3036-0-OVRE,4145-6030-14-RVRE,3320-D044-1-R-TIPmvre,4009-E118-14-R-TIPmvre,5261-4089-0-RVRE,5285-6045-0-RVRE,3226-4049-14-RVRE,344-1009-0-HVRE,899-D004-14-G-TIPmvre,3082-3051-0-RVRE,5088-6043-0-HVRE,6988-1099-0-RVRE,3717-G013-14-O-TIPmvre,4143-2042-0-RVRE,3673-4064-0-HVRE,4999-3085-0-HVRE,3743-D050-1-G-TIPmvre,1781-3033-30-RVRE,3890-6028-0-RVRE,3667-E109-14-R-TIPmvre,3672-K017-1-G-TIPmvre,442-1011-14-RVRE,4544-5027-0-RVRE,4786-5025-14-HVRE,8232-2079-0-HVRE,1321-3028-0-RVRE,6429-1096-0-RVRE,6652-3103-14-RVRE
4794-5029-0-RVRE,394,347,347,347,347,347,347,347,347,347,347,347,347,353,347,347,347,347,347,347,347,364,347,347,347,347,1583,1864,1598,1579,1579,1579,1579,1579,1579,1579,1579,1578,1576,1578,1579,1579,1596,1540,1540,1540,1580,1580,1579,1580,1580,1579,1579,1579,1578,1579,1576,1579,1579,1580,1596,1583,1579,1774,1578,1594,1579,1575,1579,1579,1579,1579,1579,1579,1581,1578,1770,1573,1584,1585,1585,81,64,64,81,81,81,81,81,81,81,81,64,64,78,274,274,274,291,292,291,291,274,274,292,291,291,274,274,292,274,291,291,291,272,274,274,745,280,1467,49,50,49,49,235,235,235,235,236,236,49,47,71,321,321,516,320,318,1439,273,337,408,408,408,412,397,393,393,393,433,393,393
7413-3121-0-RVRE,621,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,573,575,575,575,575,2023,1598,2050,2019,2019,2018,2019,2019,2019,2019,2019,2018,2016,2018,2019,2019,2017,1980,1980,1980,2019,2019,2018,2019,2019,2019,2019,2019,2018,2019,2016,2019,2019,2019,2017,2019,2019,2005,2018,1590,2019,2015,2019,2019,2019,2019,2019,2019,2019,2018,2000,2013,2009,2010,2010,40,42,42,40,40,40,40,40,40,40,40,42,42,37,39,39,39,37,38,37,37,39,39,57,37,37,39,39,38,39,37,37,37,39,40,40,511,34,1441,57,58,57,57,34,34,34,34,35,35,57,55,57,329,329,314,328,326,1448,207,544,636,636,636,640,621,621,621,621,199,621,621
1053-6004-0-R1VRE,622,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,573,575,576,575,575,2018,1579,2019,2046,2023,2022,2020,2020,2019,2019,2019,2018,2016,2018,2019,2019,2017,1980,1980,1980,2022,2019,2018,2019,2019,2019,2019,2019,2018,2022,2019,2019,2019,2020,2020,2022,2019,2005,2018,1590,2019,2015,2022,2019,2022,2022,2022,2022,2022,2019,2000,2016,2010,2011,2011,40,42,42,40,40,40,40,43,44,43,40,42,42,37,42,39,39,37,41,41,40,42,42,61,37,37,42,42,41,42,40,40,40,39,40,40,514,37,1442,58,59,58,58,35,35,35,35,36,36,58,56,57,330,330,315,329,327,1452,210,544,636,636,636,640,622,622,622,622,200,622,622
6242-5037-0-RVRE,636,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,588,590,590,590,590,2018,1579,2019,2023,2069,2048,2019,2019,2019,2019,2019,2033,2031,2033,2019,2019,2017,1980,1980,1980,2019,2019,2033,2034,2019,2019,2019,2024,2033,2019,2016,2019,2019,2019,2017,2019,2034,2020,2018,1605,2034,2015,2019,2034,2019,2019,2019,2019,2019,2018,2015,2013,2024,2025,2025,40,42,42,40,40,40,40,40,40,40,40,42,42,52,39,54,54,52,38,37,37,39,39,57,52,52,39,39,38,39,37,37,37,54,55,40,511,34,1441,72,73,72,72,34,34,34,34,35,35,57,70,57,344,344,329,343,341,1448,207,559,651,651,651,655,636,636,636,636,214,636,636
949-3025-0-RVRE,636,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,588,590,590,590,590,2017,1579,2018,2022,2048,2060,2018,2018,2018,2018,2018,2032,2030,2032,2018,2018,2016,1979,1979,1979,2018,2018,2032,2033,2018,2018,2018,2023,2032,2018,2015,2018,2018,2018,2016,2018,2033,2019,2017,1605,2033,2014,2018,2033,2018,2018,2018,2018,2018,2017,2014,2012,2023,2024,2024,40,42,42,40,40,40,40,40,40,40,40,42,42,52,39,54,54,52,38,37,37,39,39,57,52,52,39,39,38,39,37,37,37,54,55,40,511,34,1441,72,73,72,72,34,34,34,34,35,35,57,70,57,344,344,329,343,341,1448,207,558,651,651,651,656,636,636,636,636,214,636,636
1096-1026-0-RVRE,622,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,573,575,576,575,575,2018,1579,2019,2020,2019,2018,2032,2032,2027,2027,2027,2024,2022,2024,2019,2019,2017,1980,1980,1980,2019,2019,2018,2019,2019,2019,2019,2019,2018,2019,2016,2019,2019,2020,2017,2019,2019,2005,2018,1590,2019,2015,2019,2019,2019,2019,2019,2019,2019,2019,2000,2013,2010,2011,2011,40,42,42,40,40,40,40,40,41,40,40,42,42,37,39,39,39,37,38,38,37,39,39,58,37,37,39,39,38,39,37,37,37,39,40,40,511,34,1446,58,59,58,58,35,35,35,35,36,36,58,56,57,330,330,315,329,327,1449,207,544,636,636,636,640,622,622,622,622,200,622,622
1278-1019-30-RVRE,622,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,573,575,576,575,575,2018,1579,2019,2020,2019,2018,2032,2033,2027,2027,2027,2024,2022,2024,2019,2019,2017,1980,1980,1980,2019,2019,2018,2019,2019,2019,2019,2019,2018,2019,2016,2019,2019,2020,2017,2019,2019,2005,2018,1590,2019,2015,2019,2019,2019,2019,2019,2019,2019,2019,2000,2013,2010,2011,2011,40,42,42,40,40,40,40,40,41,40,40,42,42,37,39,39,39,37,38,38,37,39,39,58,37,37,39,39,38,39,37,37,37,39,40,40,511,34,1446,58,59,58,58,35,35,35,35,36,36,58,56,57,330,330,315,329,327,1449,207,544,636,636,636,640,622,622,622,622,200,622,622
1644-3031-14-RVRE,621,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,573,575,575,575,575,2018,1579,2019,2019,2019,2018,2027,2027,2030,2030,2027,2024,2022,2024,2019,2019,2017,1980,1980,1980,2019,2019,2018,2019,2019,2019,2019,2019,2018,2019,2016,2019,2019,2019,2017,2019,2019,2005,2018,1590,2019,2015,2019,2019,2019,2019,2019,2019,2019,2018,2000,2013,2009,2010,2010,40,42,42,40,40,40,40,40,40,40,40,42,42,37,39,39,39,37,38,37,37,39,39,57,37,37,39,39,38,39,37,37,37,39,40,40,511,34,1445,57,58,57,57,34,34,34,34,35,35,57,55,57,329,329,314,328,326,1448,207,544,636,636,636,640,621,621,621,621,199,621,621
702-3020-0-RVRE,621,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,573,575,575,575,575,2018,1579,2019,2019,2019,2018,2027,2027,2030,2030,2027,2024,2022,2024,2019,2019,2017,1980,1980,1980,2019,2019,2018,2019,2019,2019,2019,2019,2018,2019,2016,2019,2019,2019,2017,2019,2019,2005,2018,1590,2019,2015,2019,2019,2019,2019,2019,2019,2019,2018,2000,2013,2009,2010,2010,40,42,42,40,40,40,40,40,40,40,40,42,42,37,39,39,39,37,38,37,37,39,39,57,37,37,39,39,38,39,37,37,37,39,40,40,511,34,1445,57,58,57,57,34,34,34,34,35,35,57,55,57,329,329,314,328,326,1448,207,544,636,636,636,640,621,621,621,621,199,621,621
5080-2051-0-HVRE,622,576,576,576,576,576,576,576,575,576,576,576,576,576,576,576,576,576,576,576,576,574,576,576,576,576,2018,1579,2019,2019,2019,2018,2027,2027,2027,2027,2030,2024,2022,2024,2019,2019,2017,1980,1980,1980,2019,2019,2018,2019,2019,2019,2019,2019,2018,2019,2016,2019,2019,2019,2017,2019,2019,2005,2018,1590,2019,2015,2019,2019,2019,2019,2019,2019,2019,2018,2000,2013,2009,2010,2010,40,42,42,40,40,40,40,40,40,40,40,42,42,37,39,39,39,37,38,38,37,39,39,57,37,37,39,39,38,39,37,37,37,39,40,40,511,34,1445,57,58,57,57,34,34,34,34,35,35,57,55,57,329,329,315,328,326,1448,207,544,637,637,637,640,622,622,622,622,200,622,622
1543-4028-0-GVRE,636,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,588,590,590,590,590,2017,1578,2018,2018,2033,2032,2024,2024,2024,2024,2024,2055,2047,2045,2018,2018,2016,1979,1979,1979,2018,2018,2032,2033,2018,2018,2018,2023,2032,2018,2015,2018,2018,2018,2016,2018,2033,2019,2017,1604,2033,2014,2018,2033,2018,2018,2018,2018,2018,2017,2014,2012,2023,2024,2024,39,41,41,39,39,39,39,39,39,39,39,41,41,51,39,54,54,52,38,37,37,39,39,57,52,52,39,39,38,39,37,37,37,54,55,40,511,34,1443,72,73,72,72,34,34,34,34,35,35,57,70,57,344,344,329,343,341,1448,207,559,651,651,651,655,636,636,636,636,214,636,636
1638-6008-0-RVRE,636,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,588,590,590,590,590,2015,1576,2016,2016,2031,2030,2022,2022,2022,2022,2022,2047,2057,2043,2016,2016,2014,1977,1977,1977,2016,2016,2030,2031,2016,2016,2016,2021,2030,2016,2013,2016,2016,2016,2014,2016,2031,2017,2015,1602,2031,2012,2016,2031,2016,2016,2016,2016,2016,2015,2012,2010,2021,2022,2022,39,41,41,39,39,39,39,39,39,39,39,41,41,51,39,54,54,52,38,37,37,39,39,57,52,52,39,39,38,39,37,37,37,54,55,40,511,34,1441,72,73,72,72,34,34,34,34,35,35,57,70,57,344,344,329,343,341,1446,207,559,651,651,651,655,636,636,636,636,214,636,636
236-4004-0-RVRE,636,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,588,590,590,590,590,2017,1578,2018,2018,2033,2032,2024,2024,2024,2024,2024,2045,2043,2053,2018,2018,2016,1979,1979,1979,2018,2018,2032,2033,2018,2018,2018,2023,2032,2018,2015,2018,2018,2018,2016,2018,2033,2019,2017,1604,2033,2014,2018,2033,2018,2018,2018,2018,2018,2017,2014,2012,2023,2024,2024,39,41,41,39,39,39,39,39,39,39,39,41,41,51,39,54,54,52,38,37,37,39,39,57,52,52,39,39,38,39,37,37,37,54,55,40,511,34,1443,72,73,72,72,34,34,34,34,35,35,57,70,57,344,344,329,343,341,1448,207,559,651,651,651,655,636,636,636,636,214,636,636
1137-4020-14-RVRE,623,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,575,577,577,577,577,2018,1579,2019,2019,2019,2018,2019,2019,2019,2019,2019,2018,2016,2018,2035,2028,2026,1985,1985,1985,2021,2021,2020,2021,2021,2021,2021,2021,2020,2021,2020,2021,2021,2021,2017,2019,2019,2005,2018,1590,2019,2017,2019,2019,2019,2019,2019,2019,2019,2018,2000,2013,2009,2010,2010,40,42,42,40,40,40,40,40,40,40,40,42,42,39,41,41,41,39,40,39,39,41,41,59,39,39,41,41,40,41,39,39,39,41,42,42,513,36,1443,57,58,57,57,34,34,34,34,35,35,57,57,57,331,331,316,330,328,1448,209,546,638,638,638,642,623,623,623,623,201,623,623
219-2005-0-RVRE,625,577,577,577,577,577,577,577,579,577,577,579,577,577,577,577,577,577,577,577,577,575,577,577,577,577,2018,1579,2019,2019,2019,2018,2019,2019,2019,2019,2019,2018,2016,2018,2028,2036,2031,1987,1987,1987,2021,2021,2020,2021,2021,2021,2021,2021,2022,2021,2020,2021,2021,2021,2017,2019,2019,2005,2020,1590,2019,2017,2019,2019,2019,2019,2019,2019,2019,2018,2000,2013,2009,2010,2010,40,42,42,40,40,40,40,40,40,40,40,42,42,39,41,41,41,39,40,39,39,41,41,61,39,39,41,41,40,41,39,39,39,41,42,44,513,36,1443,57,58,57,57,36,36,36,36,37,37,57,57,57,332,332,317,331,329,1448,210,548,640,640,640,644,625,625,625,625,203,625,625
711-4015-0-RVRE,621,575,575,575,575,575,575,575,575,575,575,575,575,581,575,575,575,575,575,575,575,592,575,575,575,575,2016,1596,2017,2017,2017,2016,2017,2017,2017,2017,2017,2016,2014,2016,2026,2031,2051,1983,1983,1983,2019,2019,2018,2019,2019,2019,2019,2019,2018,2019,2018,2019,2019,2019,2034,2017,2017,2003,2016,1588,2017,2015,2017,2017,2017,2017,2017,2017,2017,2016,1998,2011,2022,2023,2023,57,40,40,57,57,57,57,57,57,57,57,40,40,56,39,39,39,56,57,56,56,39,39,57,56,56,39,39,57,39,56,56,56,39,40,40,511,46,1441,55,56,55,55,32,32,32,32,33,33,55,55,55,329,329,314,328,326,1446,211,559,636,636,636,640,625,621,621,621,199,621,621
4313-6035-0-GVRE,729,566,566,566,566,566,566,566,568,566,566,568,566,566,566,566,566,566,566,566,566,564,566,566,566,566,1979,1540,1980,1980,1980,1979,1980,1980,1980,1980,1980,1979,1977,1979,1985,1987,1983,2100,2100,2100,1982,1982,1981,1982,1982,1982,1982,1982,1983,1982,1979,1982,1982,1982,1978,1980,1980,1966,1982,1551,1980,1976,1980,1980,1980,1980,1980,1980,1980,1979,1961,1974,1970,1971,1971,66,68,68,66,66,66,66,66,66,66,66,68,68,63,65,65,65,63,64,63,63,65,65,163,63,63,65,65,64,65,63,63,63,65,66,68,537,60,1402,83,84,83,83,40,40,40,40,41,42,83,81,83,338,338,323,337,336,1409,286,550,642,642,642,646,729,729,729,729,307,729,729
4462-6037-0-RVRE,729,566,566,566,566,566,566,566,568,566,566,568,566,566,566,566,566,566,566,566,566,564,566,566,566,566,1979,1540,1980,1980,1980,1979,1980,1980,1980,1980,1980,1979,1977,1979,1985,1987,1983,2100,2100,2100,1982,1982,1981,1982,1982,1982,1982,1982,1983,1982,1979,1982,1982,1982,1978,1980,1980,1966,1982,1551,1980,1976,1980,1980,1980,1980,1980,1980,1980,1979,1961,1974,1970,1971,1971,66,68,68,66,66,66,66,66,66,66,66,68,68,63,65,65,65,63,64,63,63,65,65,163,63,63,65,65,64,65,63,63,63,65,66,68,537,60,1402,83,84,83,83,40,40,40,40,41,42,83,81,83,338,338,323,337,336,1409,286,550,642,642,642,646,729,729,729,729,307,729,729
6077-4098-0-GVRE,729,566,566,566,566,566,566,566,568,566,566,568,566,566,566,566,566,566,566,566,566,564,566,566,566,566,1979,1540,1980,1980,1980,1979,1980,1980,1980,1980,1980,1979,1977,1979,1985,1987,1983,2100,2100,2103,1982,1982,1981,1982,1982,1982,1982,1982,1983,1982,1979,1982,1982,1982,1978,1980,1980,1966,1982,1551,1980,1976,1980,1980,1980,1980,1980,1980,1980,1979,1961,1974,1970,1971,1971,66,68,68,66,66,66,66,66,66,66,66,68,68,63,65,65,65,63,64,63,63,65,65,163,63,63,65,65,64,65,63,63,63,65,66,68,537,60,1402,83,84,83,83,40,40,40,40,41,42,83,81,83,338,338,323,337,336,1409,286,550,642,642,642,646,729,729,729,729,307,729,729
1455-4025-0-RVRE,622,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,574,576,576,576,576,2018,1580,2019,2022,2019,2018,2019,2019,2019,2019,2019,2018,2016,2018,2021,2021,2019,1982,1982,1982,2055,2029,2028,2029,2029,2021,2021,2021,2020,2024,2021,2021,2021,2021,2020,2022,2019,2006,2018,1590,2019,2015,2022,2019,2022,2022,2022,2022,2022,2018,2001,2016,2009,2010,2010,40,42,42,40,40,40,40,43,43,43,40,42,42,37,43,40,40,38,42,41,41,43,43,61,38,38,43,43,42,43,41,41,41,40,41,41,515,38,1441,57,58,57,57,35,35,35,35,36,36,57,55,57,329,329,315,328,326,1451,211,545,637,637,637,641,622,622,622,622,200,622,622
2963-2031-14-RVRE,622,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,574,576,576,576,576,2018,1580,2019,2019,2019,2018,2019,2019,2019,2019,2019,2018,2016,2018,2021,2021,2019,1982,1982,1982,2029,2044,2040,2041,2035,2021,2021,2021,2020,2021,2018,2021,2021,2021,2017,2019,2019,2006,2018,1590,2019,2015,2019,2019,2019,2019,2019,2019,2019,2018,2001,2013,2009,2010,2010,40,42,42,40,40,40,40,40,40,40,40,42,42,37,40,40,40,38,39,38,38,40,40,58,38,38,40,40,39,40,38,38,38,40,41,41,512,35,1441,57,58,57,57,35,35,35,35,36,36,57,55,57,329,329,315,328,326,1448,208,545,637,637,637,641,622,622,622,622,200,622,622
4922-2049-0-RVRE,637,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,589,591,591,591,591,2018,1579,2018,2018,2033,2032,2018,2018,2018,2018,2018,2032,2030,2032,2020,2020,2018,1981,1981,1981,2028,2040,2058,2058,2034,2020,2020,2025,2035,2020,2017,2020,2020,2020,2016,2018,2033,2020,2017,1604,2033,2014,2018,2033,2018,2018,2018,2018,2018,2017,2015,2012,2023,2024,2024,40,42,42,40,40,40,40,40,40,40,40,42,42,52,40,55,55,53,39,38,38,40,40,58,53,53,40,40,39,40,38,38,38,55,56,41,512,35,1440,72,73,72,72,35,35,35,35,36,36,57,70,57,344,344,330,343,341,1447,208,560,652,652,652,656,637,637,637,637,215,637,637
5363-2050-14-RVRE,637,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,589,591,591,591,591,2018,1580,2019,2019,2034,2033,2019,2019,2019,2019,2019,2033,2031,2033,2021,2021,2019,1982,1982,1982,2029,2041,2058,2059,2035,2021,2021,2026,2035,2021,2018,2021,2021,2021,2017,2019,2034,2021,2018,1605,2034,2015,2019,2034,2019,2019,2019,2019,2019,2018,2016,2013,2024,2025,2025,40,42,42,40,40,40,40,40,40,40,40,42,42,52,40,55,55,53,39,38,38,40,40,58,53,53,40,40,39,40,38,38,38,55,56,41,512,35,1441,72,73,72,72,35,35,35,35,36,36,57,70,57,344,344,330,343,341,1448,208,560,652,652,652,656,637,637,637,637,215,637,637
80-2003-0-RVRE,622,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,574,576,576,576,576,2018,1580,2019,2019,2019,2018,2019,2019,2019,2019,2019,2018,2016,2018,2021,2021,2019,1982,1982,1982,2029,2035,2034,2035,2041,2021,2021,2021,2020,2021,2018,2021,2021,2021,2017,2019,2019,2006,2018,1590,2019,2015,2019,2019,2019,2019,2019,2019,2019,2018,2001,2013,2009,2010,2010,40,42,42,40,40,40,40,40,40,40,40,42,42,37,40,40,40,38,39,38,38,40,40,58,38,38,40,40,39,40,38,38,38,40,41,41,512,35,1441,57,58,57,57,35,35,35,35,36,36,57,55,57,329,329,315,328,326,1448,208,545,637,637,637,641,622,622,622,622,200,622,622
1463-1033-0-HVRE,623,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,575,577,577,577,577,2018,1579,2019,2019,2019,2018,2019,2019,2019,2019,2019,2018,2016,2018,2021,2021,2019,1982,1982,1982,2021,2021,2020,2021,2021,2043,2033,2033,2032,2033,2030,2032,2025,2025,2017,2019,2019,2005,2018,1590,2019,2015,2019,2019,2019,2019,2019,2019,2019,2018,2000,2013,2009,2010,2010,40,42,42,40,40,40,40,40,40,40,40,42,42,37,39,39,39,37,38,37,37,39,39,57,37,37,39,39,38,39,37,39,37,39,40,40,511,34,1441,59,58,57,59,34,34,34,34,35,35,57,55,59,331,331,316,330,328,1448,209,546,638,638,638,642,623,623,623,623,201,623,623
2471-4044-0-GVRE,621,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,573,575,575,575,575,2018,1579,2019,2019,2019,2018,2019,2019,2019,2019,2019,2018,2016,2018,2021,2021,2019,1982,1982,1982,2021,2021,2020,2021,2021,2033,2041,2037,2032,2033,2030,2032,2025,2025,2017,2019,2019,2005,2018,1590,2019,2015,2019,2019,2019,2019,2019,2019,2019,2018,2000,2013,2009,2010,2010,40,42,42,40,40,40,40,40,40,40,40,42,42,37,39,39,39,37,38,37,37,39,39,57,37,37,39,39,38,39,37,37,37,39,40,40,511,34,1441,57,58,57,57,34,34,34,34,35,35,57,55,57,329,329,314,328,326,1448,207,544,636,636,636,640,621,621,621,621,199,621,621
2492-6012-14-GVRE,626,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,578,580,580,580,580,2018,1579,2019,2019,2024,2023,2019,2019,2019,2019,2019,2023,2021,2023,2021,2021,2019,1982,1982,1982,2021,2021,2025,2026,2021,2033,2037,2047,2037,2033,2030,2032,2025,2025,2017,2019,2024,2010,2018,1595,2024,2015,2019,2024,2019,2019,2019,2019,2019,2018,2005,2013,2014,2015,2015,40,42,42,40,40,40,40,40,40,40,40,42,42,42,39,44,44,42,38,37,37,39,39,57,42,42,39,39,38,39,37,37,37,44,45,40,511,34,1441,62,63,62,62,34,34,34,34,35,35,57,60,57,334,334,319,333,331,1448,207,549,641,641,641,645,626,626,626,626,204,626,626
8512-3145-0-RVRE,638,590,590,590,590,590,590,590,592,590,590,592,590,590,590,590,590,590,590,590,590,588,590,590,590,590,2018,1578,2018,2018,2033,2032,2018,2018,2018,2018,2018,2032,2030,2032,2020,2022,2018,1983,1983,1983,2020,2020,2035,2035,2020,2032,2032,2037,2063,2032,2029,2031,2024,2024,2016,2018,2033,2019,2019,1604,2033,2014,2018,2033,2018,2018,2018,2018,2018,2017,2014,2012,2023,2024,2024,40,42,42,40,40,40,40,40,40,40,40,42,42,52,39,54,54,52,38,37,37,39,39,59,52,52,39,39,38,39,37,37,37,54,55,42,511,34,1440,72,73,72,72,36,36,36,36,37,37,57,70,57,344,344,329,343,341,1447,208,561,653,653,653,657,638,638,638,638,216,638,638
8088-3137-0-RVRE,621,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,573,575,575,575,575,2018,1579,2019,2022,2019,2018,2019,2019,2019,2019,2019,2018,2016,2018,2021,2021,2019,1982,1982,1982,2024,2021,2020,2021,2021,2033,2033,2033,2032,2057,2054,2032,2025,2025,2020,2022,2019,2005,2018,1590,2019,2015,2022,2019,2022,2022,2022,2022,2022,2018,2000,2016,2009,2010,2010,40,42,42,40,40,40,40,43,43,43,40,42,42,37,42,39,39,37,41,40,40,42,42,60,37,37,42,42,41,42,40,40,40,39,40,40,514,37,1441,57,58,57,57,34,34,34,34,35,35,57,55,57,329,329,314,328,326,1451,210,544,636,636,636,640,621,621,621,621,199,621,621
8513-3147-0-RVRE,771,723,723,723,723,723,723,723,723,723,723,723,723,723,723,723,723,723,723,723,723,721,723,723,723,723,2015,1576,2016,2019,2016,2015,2016,2016,2016,2016,2016,2015,2013,2015,2020,2020,2018,1979,1979,1979,2021,2018,2017,2018,2018,2030,2030,2030,2029,2054,2206,2029,2022,2022,2017,2019,2016,2002,2015,1587,2016,2165,2019,2016,2019,2019,2019,2019,2019,2015,1998,2014,2007,2008,2008,37,39,39,37,37,37,37,40,40,40,37,39,39,184,190,187,187,185,189,188,188,190,190,208,185,185,190,190,189,190,188,188,188,187,188,188,662,185,1589,55,56,55,55,32,32,32,32,33,33,55,205,55,477,477,462,476,474,1449,358,692,784,784,784,788,769,769,769,769,347,769,769
898-4011-30-GVRE,621,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,573,575,575,575,575,2018,1579,2019,2019,2019,2018,2019,2019,2019,2019,2019,2018,2016,2018,2021,2021,2019,1982,1982,1982,2021,2021,2020,2021,2021,2032,2032,2032,2031,2032,2029,2040,2025,2025,2017,2019,2019,2005,2018,1590,2019,2015,2019,2019,2019,2019,2019,2019,2019,2018,2000,2013,2009,2010,2010,40,42,42,40,40,40,40,40,40,40,40,42,42,37,39,39,39,37,38,37,37,39,39,57,37,37,39,39,38,39,37,37,37,39,40,40,511,34,1441,57,58,57,57,34,34,34,34,35,35,57,55,57,329,329,314,328,326,1448,207,544,636,636,636,640,621,621,621,621,199,621,621
