,3399-4058-0-RVRE,1016-2017-0-RVRE,5948-6048-14-RVRE,793-A001-120-G-TIPmvre,1090-E022-60-R-TIPmvre,738-E023-1-R-TIPmvre,1047-4017-14-GVRE,1896-4034-0-HVRE,5855-2060-0-RVRE,635-C003-1-G-TIPmvre,1352-E036-1-G-TIPmvre,3362-E077-30-R-TIPmvre,546-I005-14-R-TIPmvre,5902-1089-0-RVRE,3363-A015-14-R-TIPmvre,7151-3115-0-RVRE,6430-1097-0-RVRE,1537-1034-0-RVRE,824-4018-0-RVRE,1341-E033-1-R-TIPmvre,4133-3066-0-RVRE,5489-2056-0-HVRE,7258-3113-14-RVRE,629-2013-0-RVRE,4030-H021-30-R-TIPmvre,539-1018-0-RVRE,1028-E026-1-R-TIPmvre,4794-5029-0-RVRE,7413-3121-0-RVRE,1053-6004-0-R1VRE,6242-5037-0-RVRE,949-3025-0-RVRE,1096-1026-0-RVRE,1278-1019-30-RVRE,1644-3031-14-RVRE,702-3020-0-RVRE,5080-2051-0-HVRE,1543-4028-0-GVRE,1638-6008-0-RVRE,236-4004-0-RVRE,1137-4020-14-RVRE,219-2005-0-RVRE,711-4015-0-RVRE,4313-6035-0-GVRE,4462-6037-0-RVRE,6077-4098-0-GVRE,1455-4025-0-RVRE,2963-2031-14-RVRE,4922-2049-0-RVRE,5363-2050-14-RVRE,80-2003-0-RVRE,1463-1033-0-HVRE,2471-4044-0-GVRE,2492-6012-14-GVRE,8512-3145-0-RVRE,8088-3137-0-RVRE,8513-3147-0-RVRE,898-4011-30-GVRE,609-6002-30-RVRE,4362-6036-0-RVRE,4693-4077-0-HVRE,4007-5020-0-RVRE,4031-J032-1-G-TIPmvre,2026-4040-0-RVRE,3744-F061-90-G-TIPmvre,7600-3125-0-GVRE,7891-2076-0-OVRE,5232-4088-0-RVRE,217-2001-30-HVRE,5856-4095-0-GVRE,851-5002-0-RVRE,409-1015-0-RVRE,3884-J030-1-G-TIPmvre,3070-L011-1-G-TIPmvre,3686-C018-1-R-TIPmvre,6697-4104-0-GVRE,697-3019-0-RVRE,5827-6047-14-RVRE,4639-1079-0-RVRE,4832-1081-0-GVRE,5541-1082-30-RVRE,1420-2021-0-RVRE,6304-2065-0-RVRE,6651-2067-0-RVRE,1488-4026-0-HVRE,1929-4036-0-GVRE,6950-4109-0-RVRE,2308-2029-0-RVRE,4948-4081-0-RVRE,5954-3098-0-R1VRE,6435-4099-14-GVRE,7053-4107-14-RVRE,4384-3073-0-RVRE,5348-3091-0-RVRE,9019-3156-0-RVRE,1676-4031-0-GVRE,2386-6013-0-R1VRE,3994-6029-0-GVRE,4593-3077-0-RVRE,7583-5041-0-HVRE,621-2007-14-RVRE,5284-6044-0-RVRE,483-2008-0-RVRE,5533-3092-0-HVRE,8303-3140-0-H1VRE,5214-4087-0-HVRE,5924-3095-14-RVRE,4280-2041-14-HVRE,615-3018-0-HVRE,3233-1045-60-H1VRE,905-4021-0-RVRE,5006-5030-0-RVRE,5925-3097-0-HVRE,6648-4103-0-HVRE,4703-4078-0-R1VRE,4902-4076-14-RVRE,729-4016-0-HVRE,6129-1092-0-HVRE,8052-3132-0-HVRE,4784-3082-0-RVRE,1334-2020-0-R1VRE,2886-5012-0-RVRE,6748-6057-0-HVRE,2243-3041-14-RVRE,1889-3036-0-OVRE,4145-6030-14-RVRE,3320-D044-1-R-TIPmvre,4009-E118-14-R-TIPmvre,5261-4089-0-RVRE,5285-6045-0-RVRE,3226-4049-14-RVRE,344-1009-0-HVRE,899-D004-14-G-TIPmvre,3082-3051-0-RVRE,5088-6043-0-HVRE,6988-1099-0-RVRE,3717-G013-14-O-TIPmvre,4143-2042-0-RVRE,3673-4064-0-HVRE,4999-3085-0-HVRE,3743-D050-1-G-TIPmvre,1781-3033-30-RVRE,3890-6028-0-RVRE,3667-E109-14-R-TIPmvre,3672-K017-1-G-TIPmvre,442-1011-14-RVRE,4544-5027-0-RVRE,4786-5025-14-HVRE,8232-2079-0-HVRE,1321-3028-0-RVRE,6429-1096-0-RVRE,6652-3103-14-RVRE
4794-5029-0-RVRE,270,220,220,220,220,220,220,220,220,220,220,220,220,226,220,220,220,220,220,220,220,239,220,220,220,220,1456,2153,1471,1452,1452,1452,1452,1452,1452,1452,1452,1451,1449,1451,1452,1452,1471,1420,1420,1420,1452,1452,1451,1452,1452,1452,1452,1452,1451,1452,1449,1452,1452,1453,1471,1456,1452,1646,1451,1882,1452,1442,1452,1452,1452,1452,1452,1452,1454,1451,1642,1446,1459,1460,1460,507,488,488,507,507,507,507,507,507,507,507,488,488,504,674,674,674,693,693,693,693,674,674,688,693,693,674,674,693,674,693,693,693,672,674,674,1145,685,1871,457,457,457,457,644,644,644,644,644,644,457,449,479,740,740,934,739,736,1850,640,268,288,288,288,292,273,269,269,269,724,269,269
7413-3121-0-RVRE,81,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1480,1471,1507,1476,1476,1475,1476,1476,1476,1476,1476,1475,1473,1475,1476,1476,1476,1444,1444,1444,1475,1475,1474,1475,1475,1476,1476,1476,1475,1476,1473,1476,1476,1476,1476,1476,1476,1461,1475,1462,1476,1466,1476,1476,1476,1476,1476,1476,1476,1475,1456,1470,1468,1469,1469,50,50,50,50,50,50,50,50,50,50,50,50,50,47,23,23,23,23,23,23,23,23,23,37,23,23,23,23,23,23,23,23,23,23,24,24,495,23,1429,49,49,49,49,27,27,27,27,27,27,49,41,49,332,332,316,331,328,1443,158,59,100,100,100,104,81,81,81,81,74,81,81
1053-6004-0-R1VRE,82,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,33,32,32,1475,1452,1476,1503,1480,1479,1477,1477,1476,1476,1476,1475,1473,1475,1476,1476,1476,1444,1444,1444,1478,1475,1474,1475,1475,1476,1476,1476,1475,1479,1476,1476,1476,1477,1479,1479,1476,1461,1475,1462,1476,1466,1479,1476,1479,1479,1479,1479,1479,1476,1456,1473,1469,1470,1470,50,50,50,50,50,50,50,53,54,53,50,50,50,47,26,23,23,23,26,27,26,26,26,41,23,23,26,26,26,26,26,26,26,23,24,24,498,26,1430,50,50,50,50,28,28,28,28,28,28,50,42,49,333,333,317,332,329,1447,161,59,100,100,100,104,82,82,82,82,75,82,82
6242-5037-0-RVRE,96,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,1475,1452,1476,1480,1526,1505,1476,1476,1476,1476,1476,1490,1488,1490,1476,1476,1476,1444,1444,1444,1475,1475,1489,1490,1475,1476,1476,1481,1490,1476,1473,1476,1476,1476,1476,1476,1491,1476,1475,1477,1491,1466,1476,1491,1476,1476,1476,1476,1476,1475,1471,1470,1483,1484,1484,50,50,50,50,50,50,50,50,50,50,50,50,50,62,23,38,38,38,23,23,23,23,23,37,38,38,23,23,23,23,23,23,23,38,39,24,495,23,1429,64,64,64,64,27,27,27,27,27,27,49,56,49,347,347,331,346,343,1443,158,74,115,115,115,119,96,96,96,96,89,96,96
949-3025-0-RVRE,96,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,1474,1452,1475,1479,1505,1517,1475,1475,1475,1475,1475,1489,1487,1489,1475,1475,1475,1443,1443,1443,1474,1474,1488,1489,1474,1475,1475,1480,1489,1475,1472,1475,1475,1475,1475,1475,1490,1475,1474,1477,1490,1465,1475,1490,1475,1475,1475,1475,1475,1474,1470,1469,1482,1483,1483,50,50,50,50,50,50,50,50,50,50,50,50,50,62,23,38,38,38,23,23,23,23,23,37,38,38,23,23,23,23,23,23,23,38,39,24,495,23,1429,64,64,64,64,27,27,27,27,27,27,49,56,49,347,347,331,346,343,1443,158,73,115,115,115,120,96,96,96,96,89,96,96
1096-1026-0-RVRE,82,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,33,32,32,1475,1452,1476,1477,1476,1475,1489,1489,1484,1484,1484,1481,1479,1481,1476,1476,1476,1444,1444,1444,1475,1475,1474,1475,1475,1476,1476,1476,1475,1476,1473,1476,1476,1477,1476,1476,1476,1461,1475,1462,1476,1466,1476,1476,1476,1476,1476,1476,1476,1476,1456,1470,1469,1470,1470,50,50,50,50,50,50,50,50,51,50,50,50,50,47,23,23,23,23,23,24,23,23,23,38,23,23,23,23,23,23,23,23,23,23,24,24,495,23,1434,50,50,50,50,28,28,28,28,28,28,50,42,49,333,333,317,332,329,1444,158,59,100,100,100,104,82,82,82,82,75,82,82
1278-1019-30-RVRE,82,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,33,32,32,1475,1452,1476,1477,1476,1475,1489,1490,1484,1484,1484,1481,1479,1481,1476,1476,1476,1444,1444,1444,1475,1475,1474,1475,1475,1476,1476,1476,1475,1476,1473,1476,1476,1477,1476,1476,1476,1461,1475,1462,1476,1466,1476,1476,1476,1476,1476,1476,1476,1476,1456,1470,1469,1470,1470,50,50,50,50,50,50,50,50,51,50,50,50,50,47,23,23,23,23,23,24,23,23,23,38,23,23,23,23,23,23,23,23,23,23,24,24,495,23,1434,50,50,50,50,28,28,28,28,28,28,50,42,49,333,333,317,332,329,1444,158,59,100,100,100,104,82,82,82,82,75,82,82
1644-3031-14-RVRE,81,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1475,1452,1476,1476,1476,1475,1484,1484,1487,1487,1484,1481,1479,1481,1476,1476,1476,1444,1444,1444,1475,1475,1474,1475,1475,1476,1476,1476,1475,1476,1473,1476,1476,1476,1476,1476,1476,1461,1475,1462,1476,1466,1476,1476,1476,1476,1476,1476,1476,1475,1456,1470,1468,1469,1469,50,50,50,50,50,50,50,50,50,50,50,50,50,47,23,23,23,23,23,23,23,23,23,37,23,23,23,23,23,23,23,23,23,23,24,24,495,23,1433,49,49,49,49,27,27,27,27,27,27,49,41,49,332,332,316,331,328,1443,158,59,100,100,100,104,81,81,81,81,74,81,81
702-3020-0-RVRE,81,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1475,1452,1476,1476,1476,1475,1484,1484,1487,1487,1484,1481,1479,1481,1476,1476,1476,1444,1444,1444,1475,1475,1474,1475,1475,1476,1476,1476,1475,1476,1473,1476,1476,1476,1476,1476,1476,1461,1475,1462,1476,1466,1476,1476,1476,1476,1476,1476,1476,1475,1456,1470,1468,1469,1469,50,50,50,50,50,50,50,50,50,50,50,50,50,47,23,23,23,23,23,23,23,23,23,37,23,23,23,23,23,23,23,23,23,23,24,24,495,23,1433,49,49,49,49,27,27,27,27,27,27,49,41,49,332,332,316,331,328,1443,158,59,100,100,100,104,81,81,81,81,74,81,81
5080-2051-0-HVRE,82,33,33,33,33,33,33,33,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,1475,1452,1476,1476,1476,1475,1484,1484,1484,1484,1487,1481,1479,1481,1476,1476,1476,1444,1444,1444,1475,1475,1474,1475,1475,1476,1476,1476,1475,1476,1473,1476,1476,1476,1476,1476,1476,1461,1475,1462,1476,1466,1476,1476,1476,1476,1476,1476,1476,1475,1456,1470,1468,1469,1469,50,50,50,50,50,50,50,50,50,50,50,50,50,47,23,23,23,23,23,24,23,23,23,37,23,23,23,23,23,23,23,23,23,23,24,24,495,23,1433,49,49,49,49,27,27,27,27,27,27,49,41,49,332,332,317,331,328,1443,158,59,101,101,101,104,82,82,82,82,75,82,82
1543-4028-0-GVRE,96,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,1474,1451,1475,1475,1490,1489,1481,1481,1481,1481,1481,1512,1504,1502,1475,1475,1475,1443,1443,1443,1474,1474,1488,1489,1474,1475,1475,1480,1489,1475,1472,1475,1475,1475,1475,1475,1490,1475,1474,1476,1490,1465,1475,1490,1475,1475,1475,1475,1475,1474,1470,1469,1482,1483,1483,49,49,49,49,49,49,49,49,49,49,49,49,49,61,23,38,38,38,23,23,23,23,23,37,38,38,23,23,23,23,23,23,23,38,39,24,495,23,1431,64,64,64,64,27,27,27,27,27,27,49,56,49,347,347,331,346,343,1443,158,74,115,115,115,119,96,96,96,96,89,96,96
1638-6008-0-RVRE,96,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,1472,1449,1473,1473,1488,1487,1479,1479,1479,1479,1479,1504,1514,1500,1473,1473,1473,1441,1441,1441,1472,1472,1486,1487,1472,1473,1473,1478,1487,1473,1470,1473,1473,1473,1473,1473,1488,1473,1472,1474,1488,1463,1473,1488,1473,1473,1473,1473,1473,1472,1468,1467,1480,1481,1481,49,49,49,49,49,49,49,49,49,49,49,49,49,61,23,38,38,38,23,23,23,23,23,37,38,38,23,23,23,23,23,23,23,38,39,24,495,23,1429,64,64,64,64,27,27,27,27,27,27,49,56,49,347,347,331,346,343,1441,158,74,115,115,115,119,96,96,96,96,89,96,96
236-4004-0-RVRE,96,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,1474,1451,1475,1475,1490,1489,1481,1481,1481,1481,1481,1502,1500,1510,1475,1475,1475,1443,1443,1443,1474,1474,1488,1489,1474,1475,1475,1480,1489,1475,1472,1475,1475,1475,1475,1475,1490,1475,1474,1476,1490,1465,1475,1490,1475,1475,1475,1475,1475,1474,1470,1469,1482,1483,1483,49,49,49,49,49,49,49,49,49,49,49,49,49,61,23,38,38,38,23,23,23,23,23,37,38,38,23,23,23,23,23,23,23,38,39,24,495,23,1431,64,64,64,64,27,27,27,27,27,27,49,56,49,347,347,331,346,343,1443,158,74,115,115,115,119,96,96,96,96,89,96,96
1137-4020-14-RVRE,83,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,1475,1452,1476,1476,1476,1475,1476,1476,1476,1476,1476,1475,1473,1475,1492,1485,1485,1449,1449,1449,1477,1477,1476,1477,1477,1478,1478,1478,1477,1478,1477,1478,1478,1478,1476,1476,1476,1461,1475,1462,1476,1468,1476,1476,1476,1476,1476,1476,1476,1475,1456,1470,1468,1469,1469,50,50,50,50,50,50,50,50,50,50,50,50,50,49,25,25,25,25,25,25,25,25,25,39,25,25,25,25,25,25,25,25,25,25,26,26,497,25,1431,49,49,49,49,27,27,27,27,27,27,49,43,49,334,334,318,333,330,1443,160,61,102,102,102,106,83,83,83,83,76,83,83
219-2005-0-RVRE,85,34,34,34,34,34,34,34,36,34,34,36,34,34,34,34,34,34,34,34,34,34,34,34,34,34,1475,1452,1476,1476,1476,1475,1476,1476,1476,1476,1476,1475,1473,1475,1485,1493,1490,1451,1451,1451,1477,1477,1476,1477,1477,1478,1478,1478,1479,1478,1477,1478,1478,1478,1476,1476,1476,1461,1477,1462,1476,1468,1476,1476,1476,1476,1476,1476,1476,1475,1456,1470,1468,1469,1469,50,50,50,50,50,50,50,50,50,50,50,50,50,49,25,25,25,25,25,25,25,25,25,41,25,25,25,25,25,25,25,25,25,25,26,28,497,25,1431,49,49,49,49,29,29,29,29,29,29,49,43,49,335,335,319,334,331,1443,161,63,104,104,104,108,85,85,85,85,78,85,85
711-4015-0-RVRE,83,34,34,34,34,34,34,34,34,34,34,34,34,40,34,34,34,34,34,34,34,53,34,34,34,34,1475,1471,1476,1476,1476,1475,1476,1476,1476,1476,1476,1475,1473,1475,1485,1490,1512,1449,1449,1449,1477,1477,1476,1477,1477,1478,1478,1478,1477,1478,1477,1478,1478,1478,1495,1476,1476,1461,1475,1462,1476,1468,1476,1476,1476,1476,1476,1476,1476,1475,1456,1470,1483,1484,1484,69,50,50,69,69,69,69,69,69,69,69,50,50,68,25,25,25,44,44,44,44,25,25,39,44,44,25,25,44,25,44,44,44,25,26,26,497,37,1431,49,49,49,49,27,27,27,27,27,27,49,43,49,334,334,318,333,330,1443,164,76,102,102,102,106,87,83,83,83,76,83,83
4313-6035-0-GVRE,196,30,30,30,30,30,30,30,32,30,30,32,30,30,30,30,30,30,30,30,30,30,30,30,30,30,1443,1420,1444,1444,1444,1443,1444,1444,1444,1444,1444,1443,1441,1443,1449,1451,1449,1571,1571,1571,1445,1445,1444,1445,1445,1446,1446,1446,1447,1446,1443,1446,1446,1446,1444,1444,1444,1429,1446,1430,1444,1434,1444,1444,1444,1444,1444,1444,1444,1443,1424,1438,1436,1437,1437,83,83,83,83,83,83,83,83,83,83,83,83,83,80,56,56,56,56,56,56,56,56,56,150,56,56,56,56,56,56,56,56,56,56,57,59,528,56,1397,82,82,82,82,40,40,40,40,40,41,82,74,82,348,348,332,347,345,1411,244,72,113,113,113,117,196,196,196,196,189,196,196
4462-6037-0-RVRE,196,30,30,30,30,30,30,30,32,30,30,32,30,30,30,30,30,30,30,30,30,30,30,30,30,30,1443,1420,1444,1444,1444,1443,1444,1444,1444,1444,1444,1443,1441,1443,1449,1451,1449,1571,1571,1571,1445,1445,1444,1445,1445,1446,1446,1446,1447,1446,1443,1446,1446,1446,1444,1444,1444,1429,1446,1430,1444,1434,1444,1444,1444,1444,1444,1444,1444,1443,1424,1438,1436,1437,1437,83,83,83,83,83,83,83,83,83,83,83,83,83,80,56,56,56,56,56,56,56,56,56,150,56,56,56,56,56,56,56,56,56,56,57,59,528,56,1397,82,82,82,82,40,40,40,40,40,41,82,74,82,348,348,332,347,345,1411,244,72,113,113,113,117,196,196,196,196,189,196,196
6077-4098-0-GVRE,196,30,30,30,30,30,30,30,32,30,30,32,30,30,30,30,30,30,30,30,30,30,30,30,30,30,1443,1420,1444,1444,1444,1443,1444,1444,1444,1444,1444,1443,1441,1443,1449,1451,1449,1571,1571,1574,1445,1445,1444,1445,1445,1446,1446,1446,1447,1446,1443,1446,1446,1446,1444,1444,1444,1429,1446,1430,1444,1434,1444,1444,1444,1444,1444,1444,1444,1443,1424,1438,1436,1437,1437,83,83,83,83,83,83,83,83,83,83,83,83,83,80,56,56,56,56,56,56,56,56,56,150,56,56,56,56,56,56,56,56,56,56,57,59,528,56,1397,82,82,82,82,40,40,40,40,40,41,82,74,82,348,348,332,347,345,1411,244,72,113,113,113,117,196,196,196,196,189,196,196
1455-4025-0-RVRE,81,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1474,1452,1475,1478,1475,1474,1475,1475,1475,1475,1475,1474,1472,1474,1477,1477,1477,1445,1445,1445,1510,1484,1483,1484,1484,1477,1477,1477,1476,1480,1477,1477,1477,1477,1478,1478,1475,1461,1474,1461,1475,1465,1478,1475,1478,1478,1478,1478,1478,1474,1456,1472,1467,1468,1468,49,49,49,49,49,49,49,52,52,52,49,49,49,46,26,23,23,23,26,26,26,26,26,40,23,23,26,26,26,26,26,26,26,23,24,24,498,26,1428,48,48,48,48,27,27,27,27,27,27,48,40,48,331,331,316,330,327,1445,161,59,100,100,100,104,81,81,81,81,74,81,81
2963-2031-14-RVRE,81,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1474,1452,1475,1475,1475,1474,1475,1475,1475,1475,1475,1474,1472,1474,1477,1477,1477,1445,1445,1445,1484,1499,1495,1496,1490,1477,1477,1477,1476,1477,1474,1477,1477,1477,1475,1475,1475,1461,1474,1461,1475,1465,1475,1475,1475,1475,1475,1475,1475,1474,1456,1469,1467,1468,1468,49,49,49,49,49,49,49,49,49,49,49,49,49,46,23,23,23,23,23,23,23,23,23,37,23,23,23,23,23,23,23,23,23,23,24,24,495,23,1428,48,48,48,48,27,27,27,27,27,27,48,40,48,331,331,316,330,327,1442,158,59,100,100,100,104,81,81,81,81,74,81,81
4922-2049-0-RVRE,96,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,1474,1451,1474,1474,1489,1488,1474,1474,1474,1474,1474,1488,1486,1488,1476,1476,1476,1444,1444,1444,1483,1495,1513,1513,1489,1476,1476,1481,1491,1476,1473,1476,1476,1476,1474,1474,1489,1475,1473,1475,1489,1464,1474,1489,1474,1474,1474,1474,1474,1473,1470,1468,1481,1482,1482,49,49,49,49,49,49,49,49,49,49,49,49,49,61,23,38,38,38,23,23,23,23,23,37,38,38,23,23,23,23,23,23,23,38,39,24,495,23,1427,63,63,63,63,27,27,27,27,27,27,48,55,48,346,346,331,345,342,1441,158,74,115,115,115,119,96,96,96,96,89,96,96
5363-2050-14-RVRE,96,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,1474,1452,1475,1475,1490,1489,1475,1475,1475,1475,1475,1489,1487,1489,1477,1477,1477,1445,1445,1445,1484,1496,1513,1514,1490,1477,1477,1482,1491,1477,1474,1477,1477,1477,1475,1475,1490,1476,1474,1476,1490,1465,1475,1490,1475,1475,1475,1475,1475,1474,1471,1469,1482,1483,1483,49,49,49,49,49,49,49,49,49,49,49,49,49,61,23,38,38,38,23,23,23,23,23,37,38,38,23,23,23,23,23,23,23,38,39,24,495,23,1428,63,63,63,63,27,27,27,27,27,27,48,55,48,346,346,331,345,342,1442,158,74,115,115,115,119,96,96,96,96,89,96,96
80-2003-0-RVRE,81,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1474,1452,1475,1475,1475,1474,1475,1475,1475,1475,1475,1474,1472,1474,1477,1477,1477,1445,1445,1445,1484,1490,1489,1490,1496,1477,1477,1477,1476,1477,1474,1477,1477,1477,1475,1475,1475,1461,1474,1461,1475,1465,1475,1475,1475,1475,1475,1475,1475,1474,1456,1469,1467,1468,1468,49,49,49,49,49,49,49,49,49,49,49,49,49,46,23,23,23,23,23,23,23,23,23,37,23,23,23,23,23,23,23,23,23,23,24,24,495,23,1428,48,48,48,48,27,27,27,27,27,27,48,40,48,331,331,316,330,327,1442,158,59,100,100,100,104,81,81,81,81,74,81,81
1463-1033-0-HVRE,83,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,1475,1452,1476,1476,1476,1475,1476,1476,1476,1476,1476,1475,1473,1475,1478,1478,1478,1446,1446,1446,1477,1477,1476,1477,1477,1500,1490,1490,1489,1490,1487,1489,1482,1482,1476,1476,1476,1461,1475,1462,1476,1466,1476,1476,1476,1476,1476,1476,1476,1475,1456,1470,1468,1469,1469,50,50,50,50,50,50,50,50,50,50,50,50,50,47,23,23,23,23,23,23,23,23,23,37,23,23,23,23,23,23,23,25,23,23,24,24,495,23,1429,51,49,49,51,27,27,27,27,27,27,49,41,51,334,334,318,333,330,1443,160,61,102,102,102,106,83,83,83,83,76,83,83
2471-4044-0-GVRE,81,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1475,1452,1476,1476,1476,1475,1476,1476,1476,1476,1476,1475,1473,1475,1478,1478,1478,1446,1446,1446,1477,1477,1476,1477,1477,1490,1498,1494,1489,1490,1487,1489,1482,1482,1476,1476,1476,1461,1475,1462,1476,1466,1476,1476,1476,1476,1476,1476,1476,1475,1456,1470,1468,1469,1469,50,50,50,50,50,50,50,50,50,50,50,50,50,47,23,23,23,23,23,23,23,23,23,37,23,23,23,23,23,23,23,23,23,23,24,24,495,23,1429,49,49,49,49,27,27,27,27,27,27,49,41,49,332,332,316,331,328,1443,158,59,100,100,100,104,81,81,81,81,74,81,81
2492-6012-14-GVRE,86,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,1475,1452,1476,1476,1481,1480,1476,1476,1476,1476,1476,1480,1478,1480,1478,1478,1478,1446,1446,1446,1477,1477,1481,1482,1477,1490,1494,1504,1494,1490,1487,1489,1482,1482,1476,1476,1481,1466,1475,1467,1481,1466,1476,1481,1476,1476,1476,1476,1476,1475,1461,1470,1473,1474,1474,50,50,50,50,50,50,50,50,50,50,50,50,50,52,23,28,28,28,23,23,23,23,23,37,28,28,23,23,23,23,23,23,23,28,29,24,495,23,1429,54,54,54,54,27,27,27,27,27,27,49,46,49,337,337,321,336,333,1443,158,64,105,105,105,109,86,86,86,86,79,86,86
8512-3145-0-RVRE,98,47,47,47,47,47,47,47,49,47,47,49,47,47,47,47,47,47,47,47,47,47,47,47,47,47,1475,1451,1475,1475,1490,1489,1475,1475,1475,1475,1475,1489,1487,1489,1477,1479,1477,1447,1447,1447,1476,1476,1491,1491,1476,1489,1489,1494,1520,1489,1486,1488,1481,1481,1475,1475,1490,1475,1476,1476,1490,1465,1475,1490,1475,1475,1475,1475,1475,1474,1470,1469,1482,1483,1483,50,50,50,50,50,50,50,50,50,50,50,50,50,62,23,38,38,38,23,23,23,23,23,39,38,38,23,23,23,23,23,23,23,38,39,26,495,23,1428,64,64,64,64,29,29,29,29,29,29,49,56,49,347,347,331,346,343,1442,159,76,117,117,117,121,98,98,98,98,91,98,98
8088-3137-0-RVRE,81,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1475,1452,1476,1479,1476,1475,1476,1476,1476,1476,1476,1475,1473,1475,1478,1478,1478,1446,1446,1446,1480,1477,1476,1477,1477,1490,1490,1490,1489,1514,1511,1489,1482,1482,1479,1479,1476,1461,1475,1462,1476,1466,1479,1476,1479,1479,1479,1479,1479,1475,1456,1473,1468,1469,1469,50,50,50,50,50,50,50,53,53,53,50,50,50,47,26,23,23,23,26,26,26,26,26,40,23,23,26,26,26,26,26,26,26,23,24,24,498,26,1429,49,49,49,49,27,27,27,27,27,27,49,41,49,332,332,316,331,328,1446,161,59,100,100,100,104,81,81,81,81,74,81,81
8513-3147-0-RVRE,231,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,1472,1449,1473,1476,1473,1472,1473,1473,1473,1473,1473,1472,1470,1472,1477,1477,1477,1443,1443,1443,1477,1474,1473,1474,1474,1487,1487,1487,1486,1511,1663,1486,1479,1479,1476,1476,1473,1458,1472,1459,1473,1616,1476,1473,1476,1476,1476,1476,1476,1472,1454,1471,1466,1467,1467,47,47,47,47,47,47,47,50,50,50,47,47,47,194,174,171,171,171,174,174,174,174,174,188,171,171,174,174,174,174,174,174,174,171,172,172,646,174,1577,47,47,47,47,25,25,25,25,25,25,47,191,47,480,480,464,479,476,1444,309,207,248,248,248,252,229,229,229,229,222,229,229
898-4011-30-GVRE,81,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1475,1452,1476,1476,1476,1475,1476,1476,1476,1476,1476,1475,1473,1475,1478,1478,1478,1446,1446,1446,1477,1477,1476,1477,1477,1489,1489,1489,1488,1489,1486,1497,1482,1482,1476,1476,1476,1461,1475,1462,1476,1466,1476,1476,1476,1476,1476,1476,1476,1475,1456,1470,1468,1469,1469,50,50,50,50,50,50,50,50,50,50,50,50,50,47,23,23,23,23,23,23,23,23,23,37,23,23,23,23,23,23,23,23,23,23,24,24,495,23,1429,49,49,49,49,27,27,27,27,27,27,49,41,49,332,332,316,331,328,1443,158,59,100,100,100,104,81,81,81,81,74,81,81
